order_id,customer_id,channel_id,store_id,order_date,order_date_id,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,channel_code,channel_name
1000002404,1025,2,3.0,2025-02-26 17:23:49,20250226,1858.0,3,FULFILLED,ARS,15000.0,3150.0,OFFLINE,Tiendas Físicas
1000002405,1405,2,1.0,2024-01-16 15:16:26,20240116,3747.0,1,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000002406,1317,1,,2025-06-03 17:21:29,20250603,3241.0,2165,PAID,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000002407,1200,2,4.0,2024-01-20 02:26:27,20240120,2460.0,4,FULFILLED,ARS,32400.0,6804.0,OFFLINE,Tiendas Físicas
1000002408,984,2,4.0,2025-03-25 18:00:19,20250325,2856.0,4,FULFILLED,ARS,57600.0,12096.0,OFFLINE,Tiendas Físicas
1000002409,1465,2,4.0,2024-02-18 05:28:27,20240218,1167.0,4,PAID,ARS,35640.0,7484.4,OFFLINE,Tiendas Físicas
1000002410,831,1,,2025-09-13 23:20:21,20250913,3633.0,3640,PAID,ARS,53568.0,11249.28,ONLINE,Tienda Online
1000002411,1206,1,,2024-12-10 11:25:21,20241210,1111.0,3469,PAID,ARS,37800.0,7938.0,ONLINE,Tienda Online
1000002412,1431,2,4.0,2024-10-03 11:13:42,20241003,2856.0,4,FULFILLED,ARS,88770.0,18641.7,OFFLINE,Tiendas Físicas
1000002413,1288,1,,2025-09-06 13:56:43,20250906,3610.0,1852,FULFILLED,ARS,27000.0,5670.0,ONLINE,Tienda Online
1000002414,812,1,,2024-05-24 14:45:10,20240524,3626.0,3571,FULFILLED,ARS,29400.0,6174.0,ONLINE,Tienda Online
1000002415,587,1,,2025-03-20 15:01:41,20250320,4177.0,2713,PAID,ARS,44925.0,9434.25,ONLINE,Tienda Online
1000002416,709,2,2.0,2024-08-25 08:16:34,20240825,3939.0,2,PAID,ARS,11400.0,2394.0,OFFLINE,Tiendas Físicas
1000002417,544,2,2.0,2024-04-24 19:14:15,20240424,4123.0,2,FULFILLED,ARS,12825.0,2693.25,OFFLINE,Tiendas Físicas
1000002418,1174,2,3.0,2025-05-17 18:06:50,20250517,3666.0,3,REFUNDED,ARS,24300.0,5103.0,OFFLINE,Tiendas Físicas
1000002419,249,1,,2025-03-08 17:20:28,20250308,4059.0,1655,FULFILLED,ARS,35520.0,7459.2,ONLINE,Tienda Online
1000002420,709,1,,2024-12-19 22:50:55,20241219,2344.0,1327,FULFILLED,ARS,19440.0,4082.4,ONLINE,Tienda Online
1000002421,368,2,4.0,2024-12-25 00:16:15,20241225,1449.0,4,FULFILLED,ARS,24300.0,5103.0,OFFLINE,Tiendas Físicas
1000002422,991,1,,2025-07-25 23:43:06,20250725,2928.0,1994,REFUNDED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000002423,217,2,1.0,2024-08-29 22:35:53,20240829,3791.0,1,PAID,ARS,31350.0,6583.5,OFFLINE,Tiendas Físicas
1000002424,146,1,,2025-07-12 16:24:30,20250712,1328.0,1276,PAID,ARS,42750.0,8977.5,ONLINE,Tienda Online
1000002425,1376,1,,2024-03-07 23:14:01,20240307,4057.0,1320,FULFILLED,ARS,22200.0,4662.0,ONLINE,Tienda Online
1000002426,583,1,,2024-07-01 10:37:44,20240701,2361.0,1241,FULFILLED,ARS,65952.0,13849.92,ONLINE,Tienda Online
1000002427,779,1,,2024-02-16 05:19:01,20240216,2656.0,1750,PAID,ARS,55860.0,11730.6,ONLINE,Tienda Online
1000002428,216,1,,2025-01-07 05:37:46,20250107,2688.0,1715,FULFILLED,ARS,42675.0,8961.75,ONLINE,Tienda Online
1000002429,1266,2,4.0,2025-07-17 00:50:59,20250717,3256.0,4,PAID,ARS,38475.0,8079.75,OFFLINE,Tiendas Físicas
1000002430,629,1,,2025-07-04 23:43:43,20250704,1437.0,2501,PAID,ARS,35190.0,7389.9,ONLINE,Tienda Online
1000002431,245,2,4.0,2025-01-06 17:19:48,20250106,3176.0,4,FULFILLED,ARS,21600.0,4536.0,OFFLINE,Tiendas Físicas
1000002432,1256,2,4.0,2025-08-29 08:32:58,20250829,1238.0,4,FULFILLED,ARS,10800.0,2268.0,OFFLINE,Tiendas Físicas
1000002433,1195,1,,2024-10-08 04:23:15,20241008,1514.0,3637,FULFILLED,ARS,35280.0,7408.8,ONLINE,Tienda Online
1000002434,191,2,3.0,2024-01-27 23:19:58,20240127,2439.0,3,FULFILLED,ARS,13500.0,2835.0,OFFLINE,Tiendas Físicas
1000002435,1477,1,,2025-08-26 11:47:13,20250826,4055.0,1078,FULFILLED,ARS,23760.0,4989.6,ONLINE,Tienda Online
1000002436,464,2,4.0,2024-04-02 20:04:31,20240402,1410.0,4,FULFILLED,ARS,24000.0,5040.0,OFFLINE,Tiendas Físicas
1000002437,667,2,2.0,2024-07-17 22:30:21,20240717,1074.0,2,FULFILLED,ARS,35280.0,7408.8,OFFLINE,Tiendas Físicas
1000002438,622,1,,2025-04-24 20:29:18,20250424,3913.0,3106,FULFILLED,ARS,24696.0,5186.16,ONLINE,Tienda Online
1000002439,866,1,,2025-09-10 18:37:29,20250910,2100.0,2482,CANCELLED,ARS,27348.0,5743.08,ONLINE,Tienda Online
1000002440,308,1,,2024-05-03 17:10:35,20240503,1019.0,2614,FULFILLED,ARS,14250.0,2992.5,ONLINE,Tienda Online
1000002441,304,2,1.0,2024-06-07 09:07:22,20240607,1430.0,1,PAID,ARS,55200.0,11592.0,OFFLINE,Tiendas Físicas
1000002442,1405,1,,2024-03-22 00:47:34,20240322,2780.0,3026,FULFILLED,ARS,37044.0,7779.24,ONLINE,Tienda Online
1000002443,1369,2,3.0,2025-01-24 20:04:36,20250124,3674.0,3,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000002444,849,1,,2024-11-13 09:57:09,20241113,2007.0,2672,CANCELLED,ARS,26100.0,5481.0,ONLINE,Tienda Online
1000002445,658,1,,2025-06-22 07:34:52,20250622,2300.0,2240,FULFILLED,ARS,11760.0,2469.6,ONLINE,Tienda Online
1000002446,1400,2,4.0,2024-05-05 19:09:10,20240505,2528.0,4,FULFILLED,ARS,12600.0,2646.0,OFFLINE,Tiendas Físicas
1000002447,345,1,,2024-04-04 01:41:38,20240404,3179.0,2075,FULFILLED,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000002448,617,1,,2024-09-20 04:15:51,20240920,3090.0,2942,FULFILLED,ARS,34200.0,7182.0,ONLINE,Tienda Online
1000002449,219,2,4.0,2024-09-26 21:47:11,20240926,3527.0,4,FULFILLED,ARS,11880.0,2494.8,OFFLINE,Tiendas Físicas
1000002450,1253,1,,2024-10-01 20:42:17,20241001,1100.0,3996,PAID,ARS,51180.0,10747.8,ONLINE,Tienda Online
1000002451,377,2,4.0,2024-01-09 08:11:39,20240109,3744.0,4,FULFILLED,ARS,56400.0,11844.0,OFFLINE,Tiendas Físicas
1000002452,577,2,2.0,2024-12-01 17:21:58,20241201,2563.0,2,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000002453,769,1,,2025-03-27 21:27:09,20250327,2096.0,4055,PAID,ARS,29160.0,6123.6,ONLINE,Tienda Online
1000002454,209,1,,2025-07-19 23:26:55,20250719,3140.0,3263,FULFILLED,ARS,42750.0,8977.5,ONLINE,Tienda Online
1000002455,449,1,,2024-01-02 01:37:18,20240102,2237.0,4197,PAID,ARS,88500.0,18585.0,ONLINE,Tienda Online
1000002456,859,2,1.0,2024-06-16 20:32:19,20240616,,1,FULFILLED,ARS,10584.0,2222.64,OFFLINE,Tiendas Físicas
1000002457,960,1,,2025-04-27 07:57:18,20250427,1851.0,3611,FULFILLED,ARS,74100.0,15561.0,ONLINE,Tienda Online
1000002458,1120,1,,2024-12-01 04:16:51,20241201,4199.0,2136,CANCELLED,ARS,13500.0,2835.0,ONLINE,Tienda Online
1000002459,993,1,,2025-04-02 14:31:12,20250402,1319.0,1662,FULFILLED,ARS,23520.0,4939.2,ONLINE,Tienda Online
1000002460,375,2,3.0,2024-07-27 17:40:28,20240727,3960.0,3,PAID,ARS,36000.0,7560.0,OFFLINE,Tiendas Físicas
1000002461,421,2,2.0,2024-11-27 15:40:14,20241127,1119.0,2,PAID,ARS,14700.0,3087.0,OFFLINE,Tiendas Físicas
1000002462,1219,2,4.0,2024-10-18 11:05:27,20241018,1270.0,4,FULFILLED,ARS,12000.0,2520.0,OFFLINE,Tiendas Físicas
1000002463,1418,2,1.0,2025-02-06 22:42:08,20250206,3693.0,1,FULFILLED,ARS,24825.0,5213.25,OFFLINE,Tiendas Físicas
1000002464,1034,1,,2025-01-30 18:30:13,20250130,1627.0,3090,FULFILLED,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000002465,801,1,,2024-11-25 19:00:31,20241125,4156.0,2712,FULFILLED,ARS,29400.0,6174.0,ONLINE,Tienda Online
1000002466,89,2,3.0,2025-01-22 20:19:18,20250122,,3,PAID,ARS,60480.0,12700.8,OFFLINE,Tiendas Físicas
1000002467,436,2,1.0,2025-07-25 16:07:43,20250725,1967.0,1,FULFILLED,ARS,19440.0,4082.4,OFFLINE,Tiendas Físicas
1000002468,281,1,,2025-09-27 15:30:52,20250927,2523.0,1090,FULFILLED,ARS,34200.0,7182.0,ONLINE,Tienda Online
1000002469,593,1,,2024-07-29 04:13:02,20240729,4059.0,1770,FULFILLED,ARS,126031.5,26466.62,ONLINE,Tienda Online
1000002470,996,2,2.0,2024-06-28 00:10:01,20240628,3548.0,2,FULFILLED,ARS,40500.0,8505.0,OFFLINE,Tiendas Físicas
1000002471,205,1,,2025-07-27 06:48:58,20250727,,2811,FULFILLED,ARS,11970.0,2513.7,ONLINE,Tienda Online
1000002472,520,1,,2024-01-09 19:45:06,20240109,1863.0,3319,FULFILLED,ARS,40500.0,8505.0,ONLINE,Tienda Online
1000002473,12,1,,2025-08-23 01:08:54,20250823,1716.0,1098,PAID,ARS,11400.0,2394.0,ONLINE,Tienda Online
1000002474,126,1,,2024-10-14 10:16:14,20241014,1898.0,2299,FULFILLED,ARS,46305.0,9724.05,ONLINE,Tienda Online
1000002475,826,2,1.0,2024-06-23 13:17:14,20240623,2600.0,1,PAID,ARS,44887.5,9426.38,OFFLINE,Tiendas Físicas
1000002476,1062,1,,2025-03-26 08:19:19,20250326,,3016,FULFILLED,ARS,11400.0,2394.0,ONLINE,Tienda Online
1000002477,382,2,3.0,2024-01-19 16:40:32,20240119,3971.0,3,CREATED,ARS,31320.0,6577.2,OFFLINE,Tiendas Físicas
1000002478,668,1,,2024-04-18 17:56:57,20240418,3453.0,3522,CREATED,ARS,10260.0,2154.6,ONLINE,Tienda Online
1000002479,1049,1,,2025-01-16 00:38:03,20250116,,3536,FULFILLED,ARS,63450.0,13324.5,ONLINE,Tienda Online
1000002480,1479,1,,2024-07-05 17:48:05,20240705,2336.0,3845,FULFILLED,ARS,12000.0,2520.0,ONLINE,Tienda Online
1000002481,586,2,1.0,2025-09-24 13:21:30,20250924,3563.0,1,FULFILLED,ARS,12936.0,2716.56,OFFLINE,Tiendas Físicas
1000002482,983,1,,2025-01-20 09:07:30,20250120,2850.0,3023,FULFILLED,ARS,32400.0,6804.0,ONLINE,Tienda Online
1000002483,921,1,,2024-06-21 06:27:01,20240621,3237.0,1,FULFILLED,ARS,24000.0,5040.0,ONLINE,Tienda Online
1000002484,837,1,,2024-09-28 22:02:54,20240928,4056.0,1575,FULFILLED,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000002485,1404,2,4.0,2025-09-06 19:54:18,20250906,,4,FULFILLED,ARS,41400.0,8694.0,OFFLINE,Tiendas Físicas
1000002486,605,2,4.0,2024-11-22 13:59:12,20241122,2116.0,4,CANCELLED,ARS,34200.0,7182.0,OFFLINE,Tiendas Físicas
1000002487,836,1,,2024-04-05 10:16:03,20240405,2287.0,2521,FULFILLED,ARS,36000.0,7560.0,ONLINE,Tienda Online
1000002488,30,1,,2025-05-06 15:17:25,20250506,1156.0,1134,FULFILLED,ARS,30000.0,6300.0,ONLINE,Tienda Online
1000002489,1358,1,,2024-07-25 21:09:00,20240725,3834.0,2715,PAID,ARS,9720.0,2041.2,ONLINE,Tienda Online
1000002490,569,1,,2024-10-19 06:40:43,20241019,3242.0,3909,FULFILLED,ARS,13500.0,2835.0,ONLINE,Tienda Online
1000002491,459,2,1.0,2024-09-03 02:36:47,20240903,3055.0,1,FULFILLED,ARS,12348.0,2593.08,OFFLINE,Tiendas Físicas
1000002492,870,1,,2025-08-16 09:18:19,20250816,3657.0,1844,FULFILLED,ARS,31752.0,6667.92,ONLINE,Tienda Online
1000002493,1123,1,,2024-08-25 21:48:40,20240825,,2235,CANCELLED,ARS,15750.0,3307.5,ONLINE,Tienda Online
1000002494,146,2,3.0,2025-01-07 16:13:03,20250107,3724.0,3,PAID,ARS,30780.0,6463.8,OFFLINE,Tiendas Físicas
1000002495,826,2,1.0,2024-03-06 03:20:12,20240306,3220.0,1,FULFILLED,ARS,54600.0,11466.0,OFFLINE,Tiendas Físicas
1000002496,1228,1,,2024-01-31 19:48:57,20240131,1570.0,1009,PAID,ARS,10260.0,2154.6,ONLINE,Tienda Online
1000002497,495,1,,2024-04-16 03:15:22,20240416,1954.0,2592,FULFILLED,ARS,47250.0,9922.5,ONLINE,Tienda Online
1000002498,1159,2,1.0,2024-05-06 00:43:28,20240506,3591.0,1,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000002499,1344,1,,2025-06-12 06:38:43,20250612,2704.0,2755,FULFILLED,ARS,10800.0,2268.0,ONLINE,Tienda Online
1000002500,847,1,,2024-09-26 14:23:14,20240926,2547.0,2820,PAID,ARS,21600.0,4536.0,ONLINE,Tienda Online
1000002501,690,1,,2024-09-26 19:23:12,20240926,2906.0,1285,PAID,ARS,25872.0,5433.12,ONLINE,Tienda Online
1000002502,985,1,,2025-06-13 08:26:48,20250613,2979.0,3031,FULFILLED,ARS,14700.0,3087.0,ONLINE,Tienda Online
1000002503,1413,2,2.0,2025-03-15 23:34:32,20250315,2919.0,2,PAID,ARS,28350.0,5953.5,OFFLINE,Tiendas Físicas
1000002504,1280,2,3.0,2024-04-06 21:17:26,20240406,2842.0,3,FULFILLED,ARS,14175.0,2976.75,OFFLINE,Tiendas Físicas
1000002505,1130,1,,2025-03-19 04:40:21,20250319,2624.0,4192,FULFILLED,ARS,131850.0,27688.5,ONLINE,Tienda Online
1000002506,247,1,,2025-07-02 19:22:08,20250702,2727.0,4087,FULFILLED,ARS,29160.0,6123.6,ONLINE,Tienda Online
1000002507,666,2,1.0,2025-08-31 07:24:57,20250831,2720.0,1,FULFILLED,ARS,11400.0,2394.0,OFFLINE,Tiendas Físicas
1000002508,995,1,,2024-08-04 14:30:59,20240804,1653.0,2391,FULFILLED,ARS,63630.0,13362.3,ONLINE,Tienda Online
1000002509,1081,1,,2025-04-29 15:18:48,20250429,4051.0,1790,CANCELLED,ARS,24000.0,5040.0,ONLINE,Tienda Online
1000002510,723,1,,2024-10-15 03:32:02,20241015,3230.0,2773,FULFILLED,ARS,11400.0,2394.0,ONLINE,Tienda Online
1000002511,1284,2,1.0,2024-03-19 11:39:27,20240319,1573.0,1,PAID,ARS,11760.0,2469.6,OFFLINE,Tiendas Físicas
1000002512,1372,2,4.0,2024-12-16 18:03:29,20241216,3769.0,4,FULFILLED,ARS,42750.0,8977.5,OFFLINE,Tiendas Físicas
1000002513,397,1,,2024-10-29 09:06:51,20241029,2344.0,2944,FULFILLED,ARS,10800.0,2268.0,ONLINE,Tienda Online
1000002514,508,1,,2024-07-11 22:02:59,20240711,,2164,PAID,ARS,47250.0,9922.5,ONLINE,Tienda Online
1000002515,1212,2,1.0,2025-05-26 00:30:41,20250526,2916.0,1,FULFILLED,ARS,36000.0,7560.0,OFFLINE,Tiendas Físicas
1000002516,765,1,,2024-02-28 06:46:18,20240228,2697.0,3217,PAID,ARS,21600.0,4536.0,ONLINE,Tienda Online
1000002517,444,1,,2025-02-15 17:07:51,20250215,2623.0,3209,FULFILLED,ARS,25872.0,5433.12,ONLINE,Tienda Online
1000002518,798,1,,2024-08-19 21:40:43,20240819,2511.0,3134,FULFILLED,ARS,11760.0,2469.6,ONLINE,Tienda Online
1000002519,1380,2,2.0,2024-08-04 11:32:54,20240804,1149.0,2,FULFILLED,ARS,12000.0,2520.0,OFFLINE,Tiendas Físicas
1000002520,260,1,,2024-06-24 15:27:33,20240624,1549.0,1149,PAID,ARS,39600.0,8316.0,ONLINE,Tienda Online
1000002521,25,1,,2025-07-16 17:57:08,20250716,1500.0,3422,FULFILLED,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000002522,1301,2,2.0,2025-07-11 13:04:12,20250711,3673.0,2,FULFILLED,ARS,13500.0,2835.0,OFFLINE,Tiendas Físicas
1000002523,600,2,4.0,2024-04-11 09:07:32,20240411,2789.0,4,FULFILLED,ARS,30870.0,6482.7,OFFLINE,Tiendas Físicas
1000002524,678,1,,2024-02-29 03:51:14,20240229,1621.0,3323,FULFILLED,ARS,70537.5,14812.88,ONLINE,Tienda Online
1000002525,1500,1,,2025-07-30 15:42:08,20250730,4033.0,3010,PAID,ARS,79380.0,16669.8,ONLINE,Tienda Online
1000002526,1414,1,,2025-04-03 05:05:38,20250403,3707.0,3730,FULFILLED,ARS,29700.0,6237.0,ONLINE,Tienda Online
1000002527,490,1,,2025-06-15 13:05:15,20250615,1639.0,2362,FULFILLED,ARS,26722.5,5611.72,ONLINE,Tienda Online
1000002528,932,1,,2025-03-29 18:12:31,20250329,3504.0,2433,FULFILLED,ARS,29160.0,6123.6,ONLINE,Tienda Online
1000002529,812,2,1.0,2024-02-16 04:23:37,20240216,1010.0,1,FULFILLED,ARS,67380.0,14149.8,OFFLINE,Tiendas Físicas
1000002530,1160,1,,2024-09-08 03:16:31,20240908,3211.0,1978,FULFILLED,ARS,23940.0,5027.4,ONLINE,Tienda Online
1000002531,290,1,,2025-01-07 13:27:36,20250107,3105.0,3760,PAID,ARS,21168.0,4445.28,ONLINE,Tienda Online
1000002532,891,1,,2025-06-13 21:00:20,20250613,,2952,FULFILLED,ARS,14175.0,2976.75,ONLINE,Tienda Online
1000002533,870,1,,2024-06-09 01:32:07,20240609,2752.0,3094,FULFILLED,ARS,34020.0,7144.2,ONLINE,Tienda Online
1000002534,991,2,2.0,2024-01-09 01:00:31,20240109,2883.0,2,FULFILLED,ARS,24360.0,5115.6,OFFLINE,Tiendas Físicas
1000002535,793,1,,2024-04-30 02:37:56,20240430,1342.0,3700,FULFILLED,ARS,42552.0,8935.92,ONLINE,Tienda Online
1000002536,741,1,,2024-06-17 11:14:45,20240617,1399.0,1415,PAID,ARS,12825.0,2693.25,ONLINE,Tienda Online
1000002537,229,1,,2025-05-02 01:39:02,20250502,1088.0,3687,FULFILLED,ARS,23520.0,4939.2,ONLINE,Tienda Online
1000002538,177,2,2.0,2024-02-07 13:36:27,20240207,3237.0,2,CANCELLED,ARS,23940.0,5027.4,OFFLINE,Tiendas Físicas
1000002539,706,1,,2024-03-10 16:23:52,20240310,3833.0,1041,FULFILLED,ARS,14850.0,3118.5,ONLINE,Tienda Online
1000002540,665,1,,2024-03-05 12:34:35,20240305,3479.0,3384,FULFILLED,ARS,39084.0,8207.64,ONLINE,Tienda Online
1000002541,510,2,2.0,2024-12-28 20:34:12,20241228,1799.0,2,REFUNDED,ARS,32400.0,6804.0,OFFLINE,Tiendas Físicas
1000002542,1172,1,,2024-09-14 12:11:09,20240914,2599.0,1923,FULFILLED,ARS,21600.0,4536.0,ONLINE,Tienda Online
1000002543,392,2,2.0,2024-11-21 10:22:50,20241121,2721.0,2,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000002544,163,1,,2025-05-22 16:07:59,20250522,3858.0,3635,FULFILLED,ARS,12000.0,2520.0,ONLINE,Tienda Online
1000002545,918,1,,2025-01-13 09:15:13,20250113,2827.0,1847,FULFILLED,ARS,24300.0,5103.0,ONLINE,Tienda Online
1000002546,788,2,2.0,2024-02-09 05:14:09,20240209,1166.0,2,PAID,ARS,23550.0,4945.5,OFFLINE,Tiendas Físicas
1000002547,1008,1,,2024-07-19 11:11:03,20240719,4124.0,2549,FULFILLED,ARS,28500.0,5985.0,ONLINE,Tienda Online
1000002548,157,1,,2025-09-12 00:58:59,20250912,4071.0,3491,FULFILLED,ARS,65430.0,13740.3,ONLINE,Tienda Online
1000002549,1387,1,,2024-05-05 07:15:18,20240505,2057.0,2034,FULFILLED,ARS,51030.0,10716.3,ONLINE,Tienda Online
1000002550,448,1,,2025-07-09 12:18:38,20250709,1076.0,2280,CANCELLED,ARS,38808.0,8149.68,ONLINE,Tienda Online
1000002551,180,1,,2024-07-27 12:42:23,20240727,2626.0,1967,FULFILLED,ARS,12348.0,2593.08,ONLINE,Tienda Online
1000002552,988,1,,2024-09-18 21:58:07,20240918,,3239,FULFILLED,ARS,14962.5,3142.12,ONLINE,Tienda Online
1000002553,1133,1,,2025-09-18 06:53:21,20250918,2894.0,2754,FULFILLED,ARS,35280.0,7408.8,ONLINE,Tienda Online
1000002554,441,1,,2024-07-06 17:00:25,20240706,,2656,FULFILLED,ARS,40500.0,8505.0,ONLINE,Tienda Online
1000002555,44,1,,2024-08-03 13:49:37,20240803,1165.0,1100,FULFILLED,ARS,21600.0,4536.0,ONLINE,Tienda Online
1000002556,194,1,,2025-05-21 23:48:11,20250521,2275.0,1866,PAID,ARS,9720.0,2041.2,ONLINE,Tienda Online
1000002557,622,1,,2024-05-13 14:53:07,20240513,4175.0,3810,FULFILLED,ARS,53475.0,11229.75,ONLINE,Tienda Online
1000002558,81,1,,2025-02-18 16:20:37,20250218,2637.0,1616,FULFILLED,ARS,34020.0,7144.2,ONLINE,Tienda Online
1000002559,525,1,,2025-08-25 16:02:57,20250825,,1538,CREATED,ARS,24696.0,5186.16,ONLINE,Tienda Online
1000002560,204,2,2.0,2025-05-03 12:10:55,20250503,,2,FULFILLED,ARS,45000.0,9450.0,OFFLINE,Tiendas Físicas
1000002561,1393,2,2.0,2024-12-01 04:39:01,20241201,1617.0,2,FULFILLED,ARS,27000.0,5670.0,OFFLINE,Tiendas Físicas
1000002562,1057,1,,2024-06-21 18:06:53,20240621,1862.0,4021,FULFILLED,ARS,34020.0,7144.2,ONLINE,Tienda Online
1000002563,310,1,,2024-12-19 19:13:07,20241219,4024.0,3899,FULFILLED,ARS,105735.0,22204.35,ONLINE,Tienda Online
1000002564,358,1,,2024-01-16 20:36:13,20240116,3396.0,3646,FULFILLED,ARS,35640.0,7484.4,ONLINE,Tienda Online
1000002565,1271,1,,2024-07-11 18:18:47,20240711,2501.0,3327,FULFILLED,ARS,47520.0,9979.2,ONLINE,Tienda Online
1000002566,1158,1,,2025-05-17 20:17:55,20250517,2991.0,2559,FULFILLED,ARS,24300.0,5103.0,ONLINE,Tienda Online
1000002567,492,2,4.0,2025-07-03 06:01:10,20250703,1514.0,4,PAID,ARS,29400.0,6174.0,OFFLINE,Tiendas Físicas
1000002568,1207,1,,2025-01-22 03:48:33,20250122,1528.0,3886,FULFILLED,ARS,22800.0,4788.0,ONLINE,Tienda Online
1000002569,1015,2,3.0,2025-05-09 08:55:14,20250509,3070.0,3,FULFILLED,ARS,12600.0,2646.0,OFFLINE,Tiendas Físicas
1000002570,698,2,2.0,2024-12-18 20:25:34,20241218,1588.0,2,FULFILLED,ARS,47040.0,9878.4,OFFLINE,Tiendas Físicas
1000002571,860,2,4.0,2025-02-10 18:24:39,20250210,3373.0,4,FULFILLED,ARS,37272.0,7827.12,OFFLINE,Tiendas Físicas
1000002572,1258,1,,2025-01-03 22:08:09,20250103,2672.0,3187,FULFILLED,ARS,57915.0,12162.15,ONLINE,Tienda Online
1000002573,1032,1,,2024-11-18 11:54:56,20241118,1865.0,2096,FULFILLED,ARS,42750.0,8977.5,ONLINE,Tienda Online
1000002574,26,1,,2025-09-14 09:11:25,20250914,2216.0,2106,FULFILLED,ARS,23520.0,4939.2,ONLINE,Tienda Online
1000002575,268,1,,2024-07-27 05:50:06,20240727,3170.0,2510,FULFILLED,ARS,66600.0,13986.0,ONLINE,Tienda Online
1000002576,1242,1,,2024-05-03 15:03:58,20240503,2096.0,1363,FULFILLED,ARS,34020.0,7144.2,ONLINE,Tienda Online
1000002577,393,1,,2024-04-06 19:45:07,20240406,1340.0,1252,PAID,ARS,60000.0,12600.0,ONLINE,Tienda Online
1000002578,99,2,4.0,2024-09-11 18:07:00,20240911,3862.0,4,CREATED,ARS,10800.0,2268.0,OFFLINE,Tiendas Físicas
1000002579,518,1,,2025-09-21 08:06:08,20250921,2394.0,3449,FULFILLED,ARS,24300.0,5103.0,ONLINE,Tienda Online
1000002580,420,1,,2024-09-06 17:24:59,20240906,3703.0,1346,FULFILLED,ARS,57168.0,12005.28,ONLINE,Tienda Online
1000002581,323,2,3.0,2024-03-03 06:11:23,20240303,2935.0,3,FULFILLED,ARS,37380.0,7849.8,OFFLINE,Tiendas Físicas
1000002582,1359,1,,2024-02-23 03:57:02,20240223,2077.0,3506,FULFILLED,ARS,50460.0,10596.6,ONLINE,Tienda Online
1000002583,988,1,,2025-01-31 07:30:56,20250131,1330.0,2540,FULFILLED,ARS,45600.0,9576.0,ONLINE,Tienda Online
1000002584,687,2,3.0,2025-02-07 19:51:47,20250207,2121.0,3,FULFILLED,ARS,13500.0,2835.0,OFFLINE,Tiendas Físicas
1000002585,395,1,,2024-06-24 03:19:35,20240624,2498.0,1193,CANCELLED,ARS,24000.0,5040.0,ONLINE,Tienda Online
1000002586,35,2,3.0,2024-12-20 01:16:43,20241220,2847.0,3,FULFILLED,ARS,26400.0,5544.0,OFFLINE,Tiendas Físicas
1000002587,264,2,2.0,2025-03-04 12:56:14,20250304,1533.0,2,FULFILLED,ARS,73800.0,15498.0,OFFLINE,Tiendas Físicas
1000002588,1085,1,,2024-10-13 14:24:56,20241013,3027.0,4153,FULFILLED,ARS,21600.0,4536.0,ONLINE,Tienda Online
1000002589,1023,1,,2024-11-12 09:43:53,20241112,3152.0,1257,FULFILLED,ARS,40500.0,8505.0,ONLINE,Tienda Online
1000002590,789,1,,2025-02-09 13:50:13,20250209,1014.0,1896,CANCELLED,ARS,82500.0,17325.0,ONLINE,Tienda Online
1000002591,524,2,2.0,2025-07-20 10:31:52,20250720,2089.0,2,FULFILLED,ARS,68400.0,14364.0,OFFLINE,Tiendas Físicas
1000002592,189,1,,2024-06-15 04:12:56,20240615,2356.0,3589,PAID,ARS,45540.0,9563.4,ONLINE,Tienda Online
1000002593,806,2,4.0,2025-05-24 08:48:18,20250524,1135.0,4,CANCELLED,ARS,49500.0,10395.0,OFFLINE,Tiendas Físicas
1000002594,1241,1,,2024-09-24 00:22:39,20240924,,3775,FULFILLED,ARS,45000.0,9450.0,ONLINE,Tienda Online
1000002595,1210,1,,2024-02-08 21:14:32,20240208,2643.0,1432,FULFILLED,ARS,27000.0,5670.0,ONLINE,Tienda Online
1000002596,1034,1,,2025-06-26 15:56:02,20250626,1085.0,2672,CANCELLED,ARS,39450.0,8284.5,ONLINE,Tienda Online
1000002597,653,2,1.0,2025-06-22 13:53:07,20250622,3042.0,1,CANCELLED,ARS,28500.0,5985.0,OFFLINE,Tiendas Físicas
1000002598,662,2,1.0,2024-04-20 01:51:51,20240420,2939.0,1,FULFILLED,ARS,12000.0,2520.0,OFFLINE,Tiendas Físicas
1000002599,726,2,3.0,2024-10-07 17:49:11,20241007,4185.0,3,PAID,ARS,30000.0,6300.0,OFFLINE,Tiendas Físicas
1000002600,1306,1,,2025-02-16 10:47:43,20250216,4164.0,1343,FULFILLED,ARS,46305.0,9724.05,ONLINE,Tienda Online
